heading,x,y
88.7399978638,31.1508357,121.1674075
88.7300033569,31.1508357,121.1674078
88.7200012207,31.1508357,121.1674083
88.7099990845,31.1508357,121.1674086
88.6900024414,31.1508357,121.1674091
88.6800003052,31.1508357,121.1674095
88.6699981689,31.1508357,121.16741
88.6600036621,31.1508358,121.1674103
88.6399993896,31.1508358,121.1674108
88.6200027466,31.1508358,121.1674111
88.6100006104,31.1508358,121.1674117
88.5999984741,31.1508358,121.167412
88.5800018311,31.1508358,121.1674125
88.5699996948,31.1508359,121.1674129
88.5500030518,31.1508359,121.1674134
88.5299987793,31.1508359,121.1674138
88.5100021362,31.1508359,121.1674143
88.5,31.1508359,121.1674146
88.4800033569,31.1508359,121.1674152
88.4700012207,31.1508359,121.1674155
88.4499969482,31.150836,121.1674161
88.4400024414,31.150836,121.1674164
88.4300003052,31.150836,121.1674169
88.4199981689,31.150836,121.1674173
88.4000015259,31.150836,121.1674178
88.3899993896,31.150836,121.1674181
88.3799972534,31.1508361,121.1674187
88.3700027466,31.1508361,121.167419
88.3700027466,31.1508361,121.1674195
88.3700027466,31.1508361,121.1674198
88.3700027466,31.1508361,121.1674204
88.3700027466,31.1508361,121.1674207
88.3799972534,31.1508361,121.1674212
88.3899993896,31.1508361,121.1674215
88.4100036621,31.1508361,121.167422
88.4300003052,31.1508362,121.1674224
88.4599990845,31.1508362,121.1674229
88.4700012207,31.1508362,121.1674232
88.5100021362,31.1508362,121.1674237
88.5400009155,31.1508362,121.1674241
88.5800018311,31.1508362,121.1674246
88.6299972534,31.1508362,121.167425
88.6800003052,31.1508362,121.1674255
88.7099990845,31.1508362,121.1674258
88.75,31.1508362,121.1674263
88.8099975586,31.1508362,121.1674267
88.8600006104,31.1508362,121.1674272
88.8899993896,31.1508362,121.1674276
88.9499969482,31.1508362,121.1674281
88.9899978638,31.1508362,121.1674284
89.0500030518,31.1508362,121.1674289
89.0899963379,31.1508362,121.1674293
89.1399993896,31.1508362,121.1674298
89.1800003052,31.1508362,121.1674301
89.2399978638,31.1508362,121.1674306
89.2699966431,31.1508362,121.167431
89.3300018311,31.1508362,121.1674315
89.3700027466,31.1508362,121.1674318
89.4199981689,31.1508362,121.1674324
89.4499969482,31.1508362,121.1674327
89.4899978638,31.1508361,121.1674332
89.5500030518,31.1508361,121.1674336
89.5999984741,31.1508361,121.1674341
89.6299972534,31.1508361,121.1674344
89.6699981689,31.1508361,121.1674349
89.6900024414,31.1508361,121.1674353
89.7300033569,31.1508361,121.1674358
89.7600021362,31.1508361,121.1674361
89.8000030518,31.1508361,121.1674366
89.8300018311,31.1508361,121.167437
89.8700027466,31.1508361,121.1674375
89.8899993896,31.150836,121.1674378
89.9300003052,31.150836,121.1674383
89.9599990845,31.150836,121.1674387
90.0100021362,31.150836,121.1674392
90.0400009155,31.150836,121.1674395
90.0800018311,31.150836,121.16744
90.0999984741,31.150836,121.1674404
90.1399993896,31.150836,121.1674409
90.1699981689,31.150836,121.1674413
90.2099990845,31.150836,121.1674418
90.2399978638,31.150836,121.1674422
90.2699966431,31.150836,121.1674427
90.2900009155,31.150836,121.1674431
90.3000030518,31.150836,121.1674436
90.3099975586,31.150836,121.167444
90.3199996948,31.150836,121.1674445
90.3300018311,31.150836,121.1674449
90.3499984741,31.150836,121.1674455
90.3499984741,31.150836,121.1674458
90.3600006104,31.1508359,121.1674464
90.3700027466,31.1508359,121.1674468
90.3799972534,31.1508359,121.1674473
90.3899993896,31.1508359,121.1674477
90.4100036621,31.1508359,121.1674482
90.4100036621,31.1508359,121.1674486
90.4300003052,31.1508359,121.1674492
90.4300003052,31.1508359,121.1674495
90.4499969482,31.1508359,121.1674501
90.4599990845,31.1508359,121.1674504
90.4700012207,31.1508359,121.1674509
90.4700012207,31.1508359,121.1674513
90.4800033569,31.1508359,121.1674518
90.4899978638,31.1508359,121.1674522
90.5,31.1508359,121.1674527
90.5100021362,31.1508359,121.167453
90.5199966431,31.1508358,121.1674536
90.5299987793,31.1508358,121.1674539
90.5400009155,31.1508358,121.1674544
90.5500030518,31.1508358,121.1674548
90.5599975586,31.1508358,121.1674553
90.5699996948,31.1508358,121.1674556
90.5800018311,31.1508358,121.1674561
90.5999984741,31.1508358,121.1674565
90.6200027466,31.1508358,121.167457
90.6399993896,31.1508358,121.1674573
90.6500015259,31.1508358,121.1674578
90.6699981689,31.1508358,121.1674581
90.6999969482,31.1508358,121.1674586
90.7200012207,31.1508358,121.167459
90.75,31.1508358,121.1674595
90.7600021362,31.1508358,121.1674598
90.7900009155,31.1508357,121.1674603
90.8099975586,31.1508357,121.1674606
90.8300018311,31.1508357,121.1674611
90.8499984741,31.1508357,121.1674614
90.8799972534,31.1508357,121.1674619
90.8899993896,31.1508357,121.1674623
90.9199981689,31.1508357,121.1674628
90.9400024414,31.1508357,121.1674631
90.9599990845,31.1508357,121.1674636
90.9800033569,31.1508357,121.167464
91.0,31.1508357,121.1674645
91.0199966431,31.1508357,121.1674648
91.0400009155,31.1508357,121.1674653
91.0599975586,31.1508356,121.1674657
91.0800018311,31.1508356,121.1674662
91.0999984741,31.1508356,121.1674666
91.1299972534,31.1508356,121.1674671
91.1500015259,31.1508356,121.1674674
91.1600036621,31.1508356,121.1674679
91.1900024414,31.1508356,121.1674683
91.2200012207,31.1508356,121.1674688
91.2399978638,31.1508356,121.1674691
91.2699966431,31.1508356,121.1674697
91.2799987793,31.1508356,121.16747
91.2799987793,31.1508356,121.16747
91.3499984741,31.1508355,121.1674709
91.4100036621,31.1508355,121.1674714
91.4499969482,31.1508355,121.1674718
91.5,31.1508355,121.1674723
91.5299987793,31.1508355,121.1674726
91.5800018311,31.1508355,121.1674732
91.6200027466,31.1508354,121.1674735
91.6800003052,31.1508354,121.167474
91.7200012207,31.1508354,121.1674744
91.7699966431,31.1508354,121.1674749
91.8099975586,31.1508354,121.1674753
91.8700027466,31.1508354,121.1674758
91.9000015259,31.1508354,121.1674762
91.9599990845,31.1508353,121.1674767
91.9899978638,31.1508353,121.1674771
92.0500030518,31.1508353,121.1674776
92.0899963379,31.1508353,121.1674779
92.1500015259,31.1508353,121.1674784
92.1800003052,31.1508353,121.1674788
92.2300033569,31.1508352,121.1674793
92.25,31.1508352,121.1674797
92.2699966431,31.1508352,121.1674802
92.2799987793,31.1508352,121.1674805
92.2900009155,31.1508352,121.167481
92.3099975586,31.1508351,121.1674814
92.3300018311,31.1508351,121.1674819
92.3399963379,31.1508351,121.1674822
92.3499984741,31.1508351,121.1674827
92.3499984741,31.1508351,121.1674831
92.3700027466,31.1508351,121.1674836
92.3799972534,31.1508351,121.1674839
92.3899993896,31.1508351,121.1674844
92.4000015259,31.150835,121.1674847
92.4100036621,31.150835,121.1674852
92.4199981689,31.150835,121.1674856
92.4400024414,31.150835,121.167486
92.4400024414,31.150835,121.1674864
92.4499969482,31.150835,121.1674869
92.4599990845,31.150835,121.1674872
92.4800033569,31.150835,121.1674877
92.4899978638,31.150835,121.167488
92.5,31.150835,121.1674885
92.5100021362,31.1508349,121.1674888
92.5199966431,31.1508349,121.1674893
92.5299987793,31.1508349,121.1674896
92.5400009155,31.1508349,121.1674901
92.5500030518,31.1508349,121.1674905
92.5599975586,31.1508349,121.167491
92.5699996948,31.1508349,121.1674913
92.5800018311,31.1508349,121.1674918
92.5899963379,31.1508348,121.1674921
92.5999984741,31.1508348,121.1674927
92.6100006104,31.1508348,121.167493
92.6200027466,31.1508348,121.1674935
92.6299972534,31.1508348,121.1674939
92.6399993896,31.1508348,121.1674944
92.6500015259,31.1508348,121.1674947
92.6600036621,31.1508348,121.1674952
92.6699981689,31.1508348,121.1674956
92.6800003052,31.1508347,121.1674961
92.6900024414,31.1508347,121.1674965
92.7099990845,31.1508347,121.167497
92.7200012207,31.1508347,121.1674974
92.7300033569,31.1508347,121.1674979
92.7399978638,31.1508346,121.1674982
92.75,31.1508346,121.1674988
92.7600021362,31.1508346,121.1674991
92.7799987793,31.1508346,121.1674996
92.7900009155,31.1508346,121.1675
92.8000030518,31.1508346,121.1675005
92.8099975586,31.1508345,121.1675009
92.8300018311,31.1508345,121.1675014
92.8399963379,31.1508345,121.1675017
92.8499984741,31.1508345,121.1675023
92.8499984741,31.1508345,121.1675026
92.8700027466,31.1508344,121.1675031
92.8799972534,31.1508344,121.1675035
92.9100036621,31.1508344,121.167504
92.9300003052,31.1508344,121.1675043
92.9499969482,31.1508344,121.1675049
92.9599990845,31.1508344,121.1675052
92.9899978638,31.1508343,121.1675057
93.0100021362,31.1508343,121.167506
93.0400009155,31.1508343,121.1675066
93.0500030518,31.1508343,121.1675069
93.0800018311,31.1508343,121.1675074
93.0999984741,31.1508342,121.1675077
93.1299972534,31.1508342,121.1675082
93.1500015259,31.1508342,121.1675085
93.1800003052,31.1508342,121.167509
93.1999969482,31.1508342,121.1675094
93.2200012207,31.1508342,121.1675098
93.25,31.1508341,121.1675102
93.2699966431,31.1508341,121.1675107
93.3000030518,31.1508341,121.167511
93.3199996948,31.1508341,121.1675115
93.3399963379,31.150834,121.1675118
93.3700027466,31.150834,121.1675123
93.3799972534,31.150834,121.1675126
93.4000015259,31.150834,121.1675131
93.4199981689,31.150834,121.1675135
93.4499969482,31.1508339,121.167514
93.4700012207,31.1508339,121.1675143
93.4899978638,31.1508339,121.1675148
93.5100021362,31.1508339,121.1675151
93.5299987793,31.1508338,121.1675156
93.5500030518,31.1508338,121.1675159
93.5800018311,31.1508338,121.1675164
93.5999984741,31.1508338,121.1675168
93.6200027466,31.1508337,121.1675172
93.6399993896,31.1508337,121.1675176
93.6699981689,31.1508337,121.1675181
93.6900024414,31.1508337,121.1675184
93.7099990845,31.1508337,121.1675189
93.7399978638,31.1508336,121.1675192
93.7699966431,31.1508336,121.1675197
93.8000030518,31.1508336,121.16752
93.8300018311,31.1508336,121.1675205
93.8600006104,31.1508335,121.1675209
93.9199981689,31.1508335,121.1675214
93.9499969482,31.1508335,121.1675217
94.0100021362,31.1508335,121.1675222
94.0400009155,31.1508334,121.1675226
94.0899963379,31.1508334,121.1675231
94.1299972534,31.1508334,121.1675235
94.1900024414,31.1508333,121.167524
94.2200012207,31.1508333,121.1675243
94.2799987793,31.1508333,121.1675249
94.3099975586,31.1508333,121.1675252
94.3700027466,31.1508332,121.1675258
94.4100036621,31.1508332,121.1675261
94.4599990845,31.1508332,121.1675266
94.5,31.1508331,121.167527
94.5599975586,31.1508331,121.1675275
94.5999984741,31.1508331,121.1675279
94.6600036621,31.150833,121.1675284
94.6900024414,31.150833,121.1675287
94.75,31.150833,121.1675293
94.7900009155,31.1508329,121.1675296
94.8499984741,31.1508329,121.1675302
94.8799972534,31.1508329,121.1675305
94.9400024414,31.1508328,121.167531
94.9700012207,31.1508328,121.1675314
95.0299987793,31.1508327,121.1675319
95.0699996948,31.1508327,121.1675323
95.1200027466,31.1508327,121.1675328
95.1500015259,31.1508326,121.1675332
95.2099990845,31.1508326,121.1675337
95.25,31.1508326,121.167534
95.3000030518,31.1508325,121.1675345
95.3399963379,31.1508325,121.1675349
95.3899993896,31.1508325,121.1675354
95.4300003052,31.1508324,121.1675357
95.4599990845,31.1508324,121.1675362
95.5199966431,31.1508323,121.1675366
95.5800018311,31.1508323,121.1675371
95.6100006104,31.1508323,121.1675374
95.6600036621,31.1508322,121.1675379
95.6999969482,31.1508322,121.1675382
95.7600021362,31.1508321,121.1675387
95.7900009155,31.1508321,121.167539
95.8399963379,31.1508321,121.1675395
95.8799972534,31.150832,121.1675398
95.9300003052,31.150832,121.1675403
95.9599990845,31.150832,121.1675406
96.0100021362,31.1508319,121.1675411
96.0500030518,31.1508319,121.1675415
96.0999984741,31.1508318,121.1675419
96.1399993896,31.1508318,121.1675423
96.1900024414,31.1508318,121.1675428
96.2200012207,31.1508317,121.1675431
96.2799987793,31.1508317,121.1675436
96.3099975586,31.1508316,121.1675439
96.3700027466,31.1508316,121.1675444
96.4000015259,31.1508316,121.1675448
96.4499969482,31.1508315,121.1675453
96.4899978638,31.1508315,121.1675456
96.5500030518,31.1508314,121.1675461
96.5899963379,31.1508314,121.1675465
96.6200027466,31.1508314,121.167547
96.6800003052,31.1508313,121.1675473
96.7399978638,31.1508313,121.1675479
96.7699966431,31.1508312,121.1675482
96.8300018311,31.1508312,121.1675487
96.8700027466,31.1508311,121.1675491
96.9300003052,31.1508311,121.1675496
96.9599990845,31.150831,121.16755
97.0199966431,31.150831,121.1675505
97.0599975586,31.1508309,121.1675509
97.1200027466,31.1508309,121.1675514
97.1600036621,31.1508308,121.1675517
97.2099990845,31.1508308,121.1675523
97.2399978638,31.1508307,121.1675526
97.3000030518,31.1508307,121.1675532
97.3399963379,31.1508306,121.1675535
97.4000015259,31.1508306,121.1675541
97.4400024414,31.1508305,121.1675544
97.4899978638,31.1508305,121.167555
97.5400009155,31.1508304,121.1675553
97.5899963379,31.1508304,121.1675559
97.6200027466,31.1508303,121.1675562
97.6699981689,31.1508303,121.1675568
97.7200012207,31.1508302,121.1675571
97.7799987793,31.1508302,121.1675576
97.8199996948,31.1508301,121.167558
97.8700027466,31.15083,121.1675585
97.9000015259,31.15083,121.1675588
97.9599990845,31.1508299,121.1675594
98.0,31.1508299,121.1675597
98.0599975586,31.1508298,121.1675602
98.0899963379,31.1508298,121.1675606
98.1500015259,31.1508297,121.1675611
98.1900024414,31.1508296,121.1675614
98.2399978638,31.1508296,121.1675619
98.2699966431,31.1508295,121.1675622
98.3199996948,31.1508294,121.1675627
98.3199996948,31.1508294,121.1675627
98.3199996948,31.1508294,121.1675627
98.3600006104,31.1508293,121.1675635
98.3799972534,31.1508292,121.1675642
98.4000015259,31.1508291,121.1675646
98.4100036621,31.1508291,121.167565
98.4100036621,31.150829,121.1675653
98.3899993896,31.150829,121.1675658
98.3799972534,31.150829,121.1675661
98.3700027466,31.1508289,121.1675666
98.3600006104,31.1508289,121.1675669
98.3399963379,31.1508288,121.1675673
98.3199996948,31.1508288,121.1675676
98.3099975586,31.1508287,121.1675681
98.3000030518,31.1508287,121.1675684
98.2799987793,31.1508286,121.1675689
98.2699966431,31.1508286,121.1675692
98.25,31.1508286,121.1675695
98.2399978638,31.1508285,121.16757
98.2300033569,31.1508285,121.1675704
98.2099990845,31.1508284,121.1675707
98.1900024414,31.1508284,121.1675712
98.1800003052,31.1508283,121.1675715
98.1600036621,31.1508283,121.167572
98.1500015259,31.1508283,121.1675723
98.1299972534,31.1508282,121.1675727
98.1200027466,31.1508282,121.1675731
98.0999984741,31.1508281,121.1675735
98.0899963379,31.1508281,121.1675738
98.0699996948,31.150828,121.1675743
98.0599975586,31.150828,121.1675746
98.0400009155,31.150828,121.1675751
98.0299987793,31.1508279,121.1675754
98.0199966431,31.1508279,121.1675759
98.0199966431,31.1508278,121.1675762
98.0100021362,31.1508278,121.1675767
98.0100021362,31.1508278,121.1675771
98.0100021362,31.1508277,121.1675776
98.0100021362,31.1508277,121.1675779
98.0100021362,31.1508276,121.1675784
98.0100021362,31.1508276,121.1675787
98.0100021362,31.1508275,121.1675793
98.0100021362,31.1508275,121.1675796
98.0100021362,31.1508274,121.1675801
98.0,31.1508274,121.1675805
98.0100021362,31.1508273,121.167581
98.0,31.1508273,121.1675814
98.0,31.1508272,121.1675819
98.0,31.1508272,121.1675823
98.0,31.1508271,121.1675828
98.0,31.1508271,121.1675832
98.0,31.150827,121.1675837
98.0,31.150827,121.1675841
98.0,31.1508269,121.1675846
98.0,31.1508269,121.167585
98.0,31.1508268,121.1675855
98.0100021362,31.1508268,121.1675859
98.0100021362,31.1508267,121.1675864
98.0100021362,31.1508267,121.1675868
98.0100021362,31.1508267,121.1675874
98.0199966431,31.1508266,121.1675877
98.0299987793,31.1508266,121.1675883
98.0299987793,31.1508265,121.1675887
98.0199966431,31.1508264,121.1675892
98.0199966431,31.1508264,121.1675896
98.0199966431,31.1508263,121.1675901
98.0299987793,31.1508263,121.1675905
98.0199966431,31.1508262,121.167591
98.0100021362,31.1508262,121.1675914
98.0100021362,31.1508261,121.1675919
98.0100021362,31.1508261,121.1675923
98.0100021362,31.150826,121.1675928
98.0199966431,31.1508259,121.1675932
98.0199966431,31.1508259,121.1675937
98.0199966431,31.1508258,121.167594
98.0100021362,31.1508258,121.1675945
98.0100021362,31.1508257,121.1675949
98.0199966431,31.1508256,121.1675953
98.0199966431,31.1508256,121.1675957
98.0199966431,31.1508256,121.1675961
98.0299987793,31.1508255,121.1675964
98.0299987793,31.1508255,121.1675969
98.0400009155,31.1508255,121.1675972
98.0400009155,31.1508254,121.1675977
98.0400009155,31.1508254,121.167598
98.0500030518,31.1508253,121.1675984
98.0500030518,31.1508253,121.1675988
98.0500030518,31.1508252,121.1675992
98.0500030518,31.1508252,121.1675995
98.0500030518,31.1508251,121.1676
98.0500030518,31.1508251,121.1676003
98.0599975586,31.1508251,121.1676007
98.0500030518,31.150825,121.167601
98.0500030518,31.150825,121.1676015
98.0400009155,31.1508249,121.1676018
98.0500030518,31.1508249,121.1676022
98.0500030518,31.1508248,121.1676025
98.0599975586,31.1508248,121.167603
98.0599975586,31.1508248,121.1676033
98.0800018311,31.1508247,121.1676037
98.0999984741,31.1508247,121.167604
98.1200027466,31.1508246,121.1676045
98.1299972534,31.1508246,121.1676048
98.1500015259,31.1508245,121.1676052
98.1600036621,31.1508245,121.1676055
98.1900024414,31.1508245,121.167606
98.1999969482,31.1508244,121.1676063
98.2200012207,31.1508244,121.1676068
98.2399978638,31.1508243,121.1676071
98.2600021362,31.1508243,121.1676076
98.2799987793,31.1508242,121.1676079
98.3099975586,31.1508242,121.1676084
98.3199996948,31.1508241,121.1676087
98.3499984741,31.1508241,121.1676092
98.3700027466,31.1508241,121.1676096
98.4000015259,31.150824,121.1676101
98.4100036621,31.1508239,121.1676104
98.4400024414,31.1508239,121.1676109
98.4800033569,31.1508238,121.1676113
98.5299987793,31.1508238,121.1676118
98.5699996948,31.1508237,121.1676121
98.6200027466,31.1508236,121.1676127
98.6600036621,31.1508236,121.167613
98.7099990845,31.1508235,121.1676135
98.75,31.1508235,121.1676139
98.8199996948,31.1508234,121.1676145
98.8600006104,31.1508233,121.1676148
98.9300003052,31.1508233,121.1676153
98.9800033569,31.1508232,121.1676157
99.0699996948,31.1508231,121.1676163
99.1299972534,31.1508231,121.1676166
99.2200012207,31.150823,121.1676171
99.2799987793,31.1508229,121.1676175
99.3399963379,31.1508228,121.1676181
99.4300003052,31.1508228,121.1676184
99.5199966431,31.1508227,121.167619
99.5800018311,31.1508226,121.1676193
99.6399993896,31.1508225,121.1676199
99.7200012207,31.1508225,121.1676203
99.8099975586,31.1508224,121.1676208
99.8700027466,31.1508223,121.1676212
99.9599990845,31.1508222,121.1676217
100.019996643,31.1508221,121.1676221
100.11000061,31.150822,121.1676226
100.169998169,31.150822,121.167623
100.260002136,31.1508219,121.1676235
100.309997559,31.1508218,121.1676239
100.379997253,31.1508217,121.1676244
100.430000305,31.1508217,121.1676247
100.5,31.1508216,121.1676253
100.550003052,31.1508215,121.1676256
100.61000061,31.1508214,121.1676261
100.63999939,31.1508214,121.1676265
100.680000305,31.1508213,121.167627
100.709999084,31.1508212,121.1676274
100.739997864,31.1508211,121.1676279
100.779998779,31.1508211,121.1676282
100.819999695,31.150821,121.1676287
100.839996338,31.150821,121.1676291
100.870002747,31.1508209,121.1676296
100.879997253,31.1508208,121.1676299
100.88999939,31.1508207,121.1676304
100.900001526,31.1508207,121.1676307
100.910003662,31.1508206,121.1676312
100.910003662,31.1508205,121.1676316
100.910003662,31.1508205,121.1676321
100.900001526,31.1508204,121.1676324
100.879997253,31.1508204,121.1676329
100.86000061,31.1508203,121.1676332
100.849998474,31.1508202,121.1676337
100.839996338,31.1508202,121.167634
100.819999695,31.1508201,121.1676345
100.809997559,31.1508201,121.1676348
100.790000916,31.15082,121.1676353
100.779998779,31.15082,121.1676356
100.75,31.1508199,121.1676361
100.720001221,31.1508198,121.1676364
100.680000305,31.1508198,121.1676369
100.650001526,31.1508197,121.1676373
100.599998474,31.1508197,121.1676378
100.569999695,31.1508196,121.1676381
100.519996643,31.1508196,121.1676386
100.489997864,31.1508195,121.167639
100.440002441,31.1508195,121.1676395
100.400001526,31.1508194,121.1676398
100.349998474,31.1508194,121.1676404
100.309997559,31.1508193,121.1676407
100.260002136,31.1508192,121.1676412
100.220001221,31.1508192,121.1676416
100.169998169,31.1508191,121.1676421
100.13999939,31.1508191,121.1676425
100.089996338,31.150819,121.167643
100.050003052,31.150819,121.1676433
100.0,31.1508189,121.1676439
99.9599990845,31.1508189,121.1676442
99.9100036621,31.1508188,121.1676448
99.8799972534,31.1508187,121.1676451
99.8499984741,31.1508187,121.1676457
99.7900009155,31.1508186,121.167646
99.7399978638,31.1508186,121.1676466
99.7099990845,31.1508185,121.1676469
99.6600036621,31.1508185,121.1676475
99.6299972534,31.1508184,121.1676478
99.5800018311,31.1508184,121.1676484
99.5400009155,31.1508183,121.1676487
99.5,31.1508183,121.1676493
99.4700012207,31.1508182,121.1676496
99.4300003052,31.1508182,121.1676501
99.3799972534,31.1508181,121.1676505
99.3300018311,31.1508181,121.167651
99.3000030518,31.150818,121.1676514
99.25,31.150818,121.1676519
99.2200012207,31.1508179,121.1676523
