heading,x,y
182.339996338,31.1375938,118.1816998
182.320007324,31.1375925,118.1816998
182.300003052,31.1375905,118.1816997
182.289993286,31.1375892,118.1816997
182.259994507,31.1375873,118.1816996
182.240005493,31.1375859,118.1816995
182.220001221,31.137584,118.1816995
182.199996948,31.1375826,118.1816994
182.179992676,31.1375807,118.1816993
182.169998169,31.1375794,118.1816992
182.169998169,31.1375774,118.1816992
182.169998169,31.1375761,118.1816991
182.169998169,31.1375741,118.181699
182.160003662,31.1375728,118.181699
182.149993896,31.1375708,118.1816989
182.149993896,31.1375694,118.1816988
182.119995117,31.1375674,118.1816987
182.100006104,31.1375661,118.1816986
182.080001831,31.137564,118.1816986
182.070007324,31.1375627,118.1816986
182.039993286,31.1375607,118.1816985
182.029998779,31.1375593,118.1816985
182.009994507,31.1375574,118.1816985
182.020004272,31.137556,118.1816984
182.029998779,31.137554,118.1816984
182.039993286,31.1375526,118.1816983
182.039993286,31.137551,118.1816982
182.039993286,31.1375489,118.1816981
182.039993286,31.1375476,118.1816981
182.020004272,31.1375455,118.181698
182.009994507,31.1375442,118.181698
182,31.1375421,118.1816979
182,31.1375408,118.1816978
182,31.1375387,118.1816978
182,31.1375373,118.1816977
181.990005493,31.1375353,118.1816976
181.979995728,31.1375339,118.1816976
181.979995728,31.1375318,118.1816975
181.970001221,31.1375305,118.1816975
181.960006714,31.1375284,118.1816974
181.960006714,31.137527,118.1816974
181.940002441,31.1375249,118.1816973
181.929992676,31.1375235,118.1816973
181.880004883,31.1375214,118.1816972
181.839996338,31.13752,118.1816971
181.779998779,31.1375179,118.181697
181.729995728,31.1375165,118.181697
181.649993896,31.1375144,118.1816969
181.600006104,31.1375131,118.1816969
181.5,31.137511,118.1816968
181.440002441,31.1375097,118.1816968
181.339996338,31.1375076,118.1816967
181.279998779,31.1375062,118.1816966
181.199996948,31.1375041,118.1816966
181.13999939,31.1375027,118.1816965
181.050003052,31.1375006,118.1816964
181,31.1374991,118.1816964
180.910003662,31.137497,118.1816964
180.850006104,31.1374956,118.1816964
180.770004272,31.1374935,118.1816965
180.710006714,31.1374921,118.1816964
180.619995117,31.13749,118.1816964
180.559997559,31.1374886,118.1816964
180.460006714,31.1374865,118.1816963
180.399993896,31.1374851,118.1816963
180.339996338,31.137483,118.1816963
180.279998779,31.1374813,118.1816963
180.229995728,31.1374799,118.1816963
180.160003662,31.1374778,118.1816963
180.11000061,31.1374764,118.1816963
180.029998779,31.1374743,118.1816963
179.970001221,31.1374721,118.1816963
179.880004883,31.1374707,118.1816963
179.820007324,31.1374685,118.1816964
179.729995728,31.1374671,118.1816964
179.669998169,31.137465,118.1816964
179.589996338,31.1374636,118.1816964
179.529998779,31.1374615,118.1816964
179.429992676,31.1374601,118.1816965
179.369995117,31.137458,118.1816965
179.270004272,31.1374566,118.1816965
179.199996948,31.1374545,118.1816965
179.100006104,31.137453,118.1816965
179.029998779,31.1374509,118.1816965
178.899993896,31.1374495,118.1816965
178.820007324,31.137448,118.1816966
178.710006714,31.1374455,118.1816966
178.589996338,31.1374441,118.1816966
178.509994507,31.137442,118.1816966
178.410003662,31.1374405,118.1816967
178.350006104,31.1374384,118.1816967
178.270004272,31.137437,118.1816968
178.210006714,31.1374349,118.1816969
178.13999939,31.1374335,118.181697
178.100006104,31.1374314,118.181697
178.039993286,31.13743,118.1816971
178.020004272,31.1374278,118.1816972
178,31.1374264,118.1816972
177.990005493,31.1374242,118.1816973
177.979995728,31.1374228,118.1816973
177.990005493,31.1374206,118.1816975
178,31.1374192,118.1816975
178.009994507,31.1374171,118.1816977
178.020004272,31.1374156,118.1816977
178.020004272,31.1374135,118.1816978
178.029998779,31.1374121,118.1816979
178.029998779,31.13741,118.1816979
178.039993286,31.1374085,118.181698
178.050003052,31.1374064,118.1816981
178.050003052,31.137405,118.1816981
178.070007324,31.1374028,118.1816982
178.080001831,31.1374014,118.1816983
178.089996338,31.1373992,118.1816984
178.100006104,31.1373978,118.1816984
178.11000061,31.1373956,118.1816986
178.11000061,31.1373942,118.1816986
178.100006104,31.137392,118.1816987
178.100006104,31.1373905,118.1816988
178.089996338,31.1373884,118.1816989
178.070007324,31.1373869,118.1816989
178.059997559,31.1373848,118.1816989
178.050003052,31.1373834,118.181699
178.059997559,31.1373813,118.1816991
178.059997559,31.1373798,118.1816992
178.050003052,31.1373777,118.1816994
178.050003052,31.1373762,118.1816994
178.050003052,31.1373741,118.1816995
178.039993286,31.1373726,118.1816996
178.020004272,31.1373704,118.1816996
178.020004272,31.1373689,118.1816997
178,31.1373667,118.1816998
177.990005493,31.1373652,118.1816998
178,31.1373631,118.1816999
178,31.1373616,118.1817
178.020004272,31.1373595,118.1817001
178.029998779,31.1373581,118.1817001
178.020004272,31.1373559,118.1817002
178.020004272,31.1373545,118.1817002
178.020004272,31.1373524,118.1817003
178.020004272,31.1373509,118.1817004
178.020004272,31.1373487,118.1817005
178.020004272,31.1373472,118.1817006
178.009994507,31.137345,118.1817007
178.009994507,31.1373435,118.1817008
178,31.1373413,118.1817009
177.990005493,31.1373398,118.181701
177.970001221,31.137338,118.181701
177.949996948,31.1373358,118.1817011
177.929992676,31.1373343,118.1817012
177.88999939,31.1373322,118.1817012
177.869995117,31.1373307,118.1817013
177.839996338,31.1373285,118.1817014
177.830001831,31.1373271,118.1817015
177.800003052,31.1373249,118.1817015
177.779998779,31.1373235,118.1817016
177.779998779,31.1373212,118.1817017
177.770004272,31.1373198,118.1817018
177.759994507,31.1373175,118.1817019
177.759994507,31.137316,118.181702
177.759994507,31.1373138,118.1817021
177.75,31.1373123,118.1817022
177.729995728,31.1373101,118.1817023
177.720001221,31.1373086,118.1817024
177.679992676,31.1373064,118.1817025
177.63999939,31.1373049,118.1817026
177.61000061,31.1373028,118.1817028
177.580001831,31.1373013,118.1817028
177.539993286,31.1372991,118.181703
177.520004272,31.1372977,118.181703
177.5,31.1372955,118.1817032
177.490005493,31.1372941,118.1817032
177.470001221,31.1372919,118.1817033
177.470001221,31.1372904,118.1817034
177.470001221,31.1372881,118.1817035
177.479995728,31.1372866,118.1817036
177.5,31.1372844,118.1817037
177.5,31.1372829,118.1817039
177.509994507,31.1372806,118.181704
177.509994507,31.1372792,118.1817041
177.520004272,31.137277,118.1817043
177.520004272,31.1372748,118.1817044
177.529998779,31.1372734,118.1817045
177.520004272,31.1372712,118.1817046
177.529998779,31.1372698,118.1817047
177.520004272,31.1372676,118.1817048
177.5,31.1372661,118.1817049
177.470001221,31.1372638,118.181705
177.429992676,31.1372623,118.1817051
177.410003662,31.1372601,118.1817053
177.369995117,31.1372586,118.1817054
177.339996338,31.1372563,118.1817055
177.300003052,31.1372548,118.1817056
177.279998779,31.1372526,118.1817058
177.25,31.1372511,118.1817058
177.240005493,31.1372489,118.181706
177.240005493,31.1372475,118.1817061
177.229995728,31.1372453,118.1817062
177.220001221,31.1372438,118.1817062
177.210006714,31.1372416,118.1817064
177.199996948,31.1372401,118.1817065
177.179992676,31.1372379,118.1817066
177.13999939,31.1372364,118.1817067
177.119995117,31.1372341,118.1817069
177.059997559,31.1372326,118.181707
177.039993286,31.1372303,118.1817072
177,31.1372288,118.1817073
176.970001221,31.1372266,118.1817074
176.949996948,31.1372251,118.1817075
176.940002441,31.1372228,118.1817077
176.919998169,31.1372213,118.1817078
176.910003662,31.1372191,118.181708
176.88999939,31.1372176,118.1817081
176.880004883,31.1372154,118.1817082
176.850006104,31.137214,118.1817083
176.820007324,31.1372117,118.1817085
176.779998779,31.1372103,118.1817086
176.75,31.137208,118.1817087
176.729995728,31.1372065,118.1817088
176.720001221,31.1372043,118.181709
176.699996948,31.1372028,118.1817091
176.690002441,31.1372005,118.1817093
176.679992676,31.137199,118.1817094
176.660003662,31.1371967,118.1817096
176.649993896,31.1371952,118.1817097
176.630004883,31.137193,118.1817099
176.630004883,31.1371915,118.18171
176.619995117,31.1371893,118.1817102
176.600006104,31.1371878,118.1817103
176.589996338,31.1371856,118.1817105
176.570007324,31.1371841,118.1817106
176.550003052,31.1371819,118.1817108
176.550003052,31.1371804,118.1817109
176.529998779,31.1371782,118.1817111
176.509994507,31.1371767,118.1817112
176.490005493,31.1371744,118.1817114
176.479995728,31.1371729,118.1817116
176.470001221,31.1371706,118.1817117
176.460006714,31.1371691,118.1817118
176.440002441,31.1371669,118.181712
176.440002441,31.1371654,118.1817121
176.410003662,31.1371632,118.1817122
176.399993896,31.1371617,118.1817123
176.36000061,31.1371595,118.1817125
176.339996338,31.137158,118.1817127
176.270004272,31.1371558,118.1817129
176.220001221,31.1371543,118.181713
176.160003662,31.1371521,118.1817132
176.119995117,31.1371506,118.1817133
176.059997559,31.1371483,118.1817135
176.029998779,31.1371468,118.1817136
175.990005493,31.1371446,118.1817138
175.979995728,31.1371431,118.1817139
175.949996948,31.1371409,118.1817141
175.940002441,31.1371394,118.1817142
175.940002441,31.1371371,118.1817144
175.929992676,31.1371356,118.1817146
175.899993896,31.1371334,118.1817148
175.869995117,31.137132,118.1817149
175.830001831,31.1371298,118.1817151
175.800003052,31.1371283,118.1817152
175.779998779,31.1371261,118.1817154
175.779998779,31.1371246,118.1817156
175.759994507,31.1371223,118.1817158
175.75,31.1371208,118.1817159
175.710006714,31.1371185,118.1817162
175.690002441,31.137117,118.1817163
175.63999939,31.1371151,118.1817165
175.600006104,31.1371129,118.1817167
175.559997559,31.1371114,118.1817169
175.490005493,31.1371091,118.1817171
175.470001221,31.1371077,118.1817172
175.410003662,31.1371054,118.1817174
175.380004883,31.137104,118.1817176
175.339996338,31.1371017,118.1817178
175.320007324,31.1371003,118.1817179
175.300003052,31.137098,118.1817181
175.289993286,31.1370965,118.1817183
175.259994507,31.1370942,118.1817185
175.240005493,31.1370927,118.1817187
175.179992676,31.1370904,118.181719
175.149993896,31.1370881,118.1817192
175.11000061,31.1370866,118.1817193
175.080001831,31.1370843,118.1817195
175.029998779,31.1370828,118.1817196
175,31.1370806,118.1817199
174.949996948,31.1370792,118.18172
174.919998169,31.1370769,118.1817202
174.880004883,31.1370754,118.1817204
174.850006104,31.1370732,118.1817207
174.800003052,31.1370716,118.1817209
174.759994507,31.1370694,118.1817211
174.699996948,31.1370678,118.1817213
174.649993896,31.1370655,118.1817216
174.600006104,31.137064,118.1817218
174.589996338,31.1370617,118.181722
174.550003052,31.1370602,118.1817222
174.529998779,31.137058,118.1817225
174.5,31.1370565,118.1817227
174.479995728,31.1370542,118.181723
174.440002441,31.1370527,118.1817231
174.410003662,31.1370504,118.1817234
174.36000061,31.1370489,118.1817236
174.320007324,31.1370465,118.1817238
174.259994507,31.137045,118.181724
174.229995728,31.1370427,118.1817242
174.179992676,31.1370408,118.1817245
174.149993896,31.1370393,118.1817247
174.13999939,31.137037,118.181725
174.11000061,31.1370355,118.1817252
174.089996338,31.1370332,118.1817255
174.070007324,31.1370317,118.1817257
174.039993286,31.1370294,118.181726
173.990005493,31.1370278,118.1817262
173.960006714,31.1370255,118.1817266
173.88999939,31.1370239,118.1817268
173.839996338,31.1370216,118.1817271
173.779998779,31.1370201,118.1817274
173.729995728,31.1370178,118.1817277
173.669998169,31.1370163,118.1817279
173.649993896,31.1370139,118.1817283
173.63999939,31.1370122,118.1817285
173.630004883,31.1370098,118.1817289
173.61000061,31.1370081,118.181729
173.600006104,31.1370056,118.1817294
173.589996338,31.137004,118.1817296
173.600006104,31.1370023,118.1817298
173.600006104,31.1369993,118.1817303
173.61000061,31.1369976,118.1817305
173.600006104,31.136995,118.1817309
173.589996338,31.1369932,118.1817312
173.589996338,31.1369906,118.1817316
173.580001831,31.1369888,118.1817319
173.559997559,31.1369862,118.1817322
173.559997559,31.1369844,118.1817325
173.529998779,31.1369819,118.1817329
173.490005493,31.1369801,118.1817331
173.419998169,31.1369775,118.1817335
173.399993896,31.1369758,118.1817337
173.36000061,31.1369733,118.1817341
173.330001831,31.1369715,118.1817343
173.309997559,31.136969,118.1817347
173.300003052,31.1369672,118.1817349
173.300003052,31.1369646,118.1817353
173.309997559,31.1369628,118.1817355
173.330001831,31.1369601,118.1817359
173.350006104,31.1369583,118.1817361
173.38999939,31.1369557,118.1817365
173.399993896,31.1369539,118.1817368
173.410003662,31.1369513,118.1817372
173.399993896,31.1369495,118.1817374
173.410003662,31.1369468,118.1817379
173.410003662,31.136945,118.1817382
173.380004883,31.1369424,118.1817385
173.369995117,31.1369406,118.1817388
173.36000061,31.1369379,118.1817392
173.36000061,31.1369361,118.1817394
173.36000061,31.1369333,118.1817398
173.36000061,31.1369315,118.18174
173.350006104,31.1369288,118.1817404
173.36000061,31.136927,118.1817406
173.369995117,31.1369243,118.181741
173.380004883,31.1369225,118.1817412
173.399993896,31.1369198,118.1817416
173.419998169,31.136918,118.1817419
173.449996948,31.1369153,118.1817423
173.470001221,31.1369135,118.1817425
173.479995728,31.1369108,118.1817429
173.479995728,31.136909,118.1817432
173.449996948,31.1369063,118.1817435
173.429992676,31.1369044,118.1817437
173.380004883,31.1369017,118.1817441
173.339996338,31.1368998,118.1817443
173.289993286,31.1368971,118.1817447
173.259994507,31.1368953,118.181745
173.199996948,31.1368925,118.1817454
173.179992676,31.1368907,118.1817457
173.13999939,31.136888,118.1817461
173.119995117,31.1368861,118.1817464
173.11000061,31.1368834,118.1817468
173.11000061,31.1368815,118.1817471
173.11000061,31.1368788,118.1817474
173.119995117,31.1368769,118.1817477
173.149993896,31.1368742,118.181748
173.169998169,31.1368724,118.1817483
173.179992676,31.1368696,118.1817487
173.190002441,31.1368678,118.1817489
173.190002441,31.1368655,118.1817493
173.199996948,31.1368628,118.1817497
173.199996948,31.136861,118.18175
173.190002441,31.1368582,118.1817504
173.190002441,31.1368563,118.1817507
173.199996948,31.1368536,118.1817511
173.199996948,31.1368508,118.1817515
173.210006714,31.1368489,118.1817517
173.229995728,31.1368461,118.1817521
173.240005493,31.1368443,118.1817523
173.25,31.1368415,118.1817527
173.289993286,31.1368397,118.181753
173.320007324,31.136837,118.1817534
173.380004883,31.1368352,118.1817537
173.440002441,31.1368324,118.181754
173.529998779,31.1368306,118.1817543
173.589996338,31.1368278,118.1817547
173.679992676,31.1368259,118.1817549
173.75,31.1368231,118.1817553
173.820007324,31.1368212,118.1817555
173.869995117,31.1368184,118.1817559
173.949996948,31.1368165,118.1817561
173.990005493,31.1368137,118.1817565
174.050003052,31.1368119,118.1817568
174.089996338,31.1368092,118.1817572
174.160003662,31.1368073,118.1817575
174.199996948,31.1368045,118.1817578
174.259994507,31.1368027,118.181758
174.300003052,31.1367999,118.1817584
174.380004883,31.136798,118.1817586
174.429992676,31.1367952,118.1817589
174.509994507,31.1367933,118.1817591
174.570007324,31.1367905,118.1817595
174.660003662,31.1367886,118.1817598
174.720001221,31.1367858,118.1817601
174.820007324,31.1367839,118.1817604
174.880004883,31.1367811,118.1817607
174.979995728,31.1367792,118.1817609
175.050003052,31.1367764,118.1817612
175.119995117,31.1367745,118.1817614
175.169998169,31.1367717,118.1817617
175.240005493,31.1367699,118.1817619
175.289993286,31.1367671,118.1817622
175.350006104,31.1367652,118.1817624
175.38999939,31.1367624,118.1817627
175.449996948,31.1367605,118.1817629
175.479995728,31.1367576,118.1817632
175.520004272,31.1367557,118.1817634
175.539993286,31.1367529,118.1817637
175.570007324,31.136751,118.1817639
175.600006104,31.1367482,118.1817642
175.600006104,31.1367463,118.1817643
175.619995117,31.1367435,118.1817646
175.61000061,31.1367416,118.1817648
175.61000061,31.1367388,118.1817651
175.600006104,31.1367369,118.1817652
175.589996338,31.1367341,118.1817655
175.570007324,31.1367322,118.1817657
175.539993286,31.1367294,118.181766
175.509994507,31.1367275,118.1817661
175.470001221,31.1367247,118.1817664
175.440002441,31.1367229,118.1817666
175.399993896,31.1367201,118.181767
175.36000061,31.1367182,118.1817671
175.320007324,31.1367154,118.1817674
175.289993286,31.1367135,118.1817676
175.259994507,31.1367107,118.1817678
175.240005493,31.1367089,118.181768
175.220001221,31.1367061,118.1817682
175.210006714,31.1367042,118.1817684
175.179992676,31.1367014,118.1817687
175.160003662,31.1366995,118.1817689
175.130004883,31.1366967,118.1817692
175.11000061,31.1366949,118.1817694
175.080001831,31.1366921,118.1817697
175.070007324,31.1366902,118.1817699
175.020004272,31.1366875,118.1817702
175,31.1366856,118.1817704
174.940002441,31.1366829,118.1817706
174.88999939,31.136681,118.1817708
174.850006104,31.1366787,118.1817711
174.800003052,31.1366759,118.1817714
174.779998779,31.1366741,118.1817716
174.75,31.1366713,118.1817719
174.729995728,31.1366694,118.1817721
174.729995728,31.1366666,118.1817724
174.740005493,31.1366648,118.1817726
174.75,31.1366621,118.1817729
174.740005493,31.1366602,118.1817731
174.740005493,31.1366575,118.1817734
174.729995728,31.1366557,118.1817736
174.690002441,31.136653,118.181774
174.649993896,31.1366511,118.1817742
174.619995117,31.1366484,118.1817745
174.600006104,31.1366465,118.1817748
174.570007324,31.1366438,118.1817751
174.550003052,31.1366419,118.1817753
174.520004272,31.1366391,118.1817755
174.5,31.1366373,118.1817757
174.470001221,31.1366346,118.181776
174.449996948,31.1366318,118.1817763
174.429992676,31.13663,118.1817766
174.429992676,31.1366282,118.1817768
174.449996948,31.1366255,118.1817771
174.470001221,31.1366228,118.1817774
174.490005493,31.136621,118.1817776
174.509994507,31.1366182,118.181778
174.539993286,31.1366164,118.1817782
174.550003052,31.1366137,118.1817785
174.539993286,31.1366118,118.1817788
174.539993286,31.1366091,118.1817791
174.550003052,31.1366073,118.1817793
174.550003052,31.1366045,118.1817796
174.550003052,31.1366027,118.1817798
174.559997559,31.1366,118.1817802
174.559997559,31.1365982,118.1817804
174.580001831,31.1365955,118.1817808
174.61000061,31.1365937,118.181781
174.630004883,31.136591,118.1817813
174.660003662,31.1365892,118.1817815
174.679992676,31.1365865,118.1817818
174.720001221,31.1365847,118.1817819
174.75,31.1365819,118.1817822
174.779998779,31.1365801,118.1817824
174.789993286,31.1365774,118.1817828
174.779998779,31.1365755,118.181783
174.789993286,31.1365728,118.1817833
174.789993286,31.136571,118.1817835
174.789993286,31.1365683,118.1817838
174.789993286,31.1365666,118.181784
174.800003052,31.1365639,118.1817842
174.800003052,31.1365621,118.1817844
174.789993286,31.1365594,118.1817847
174.770004272,31.1365576,118.1817849
174.759994507,31.1365549,118.1817852
174.740005493,31.1365531,118.1817854
174.729995728,31.1365504,118.1817857
174.729995728,31.1365486,118.1817859
174.720001221,31.1365459,118.1817861
174.720001221,31.1365441,118.1817863
174.720001221,31.1365414,118.1817866
174.720001221,31.1365397,118.1817867
174.720001221,31.136537,118.1817871
174.729995728,31.1365352,118.1817873
174.729995728,31.1365326,118.1817876
174.729995728,31.1365308,118.1817878
174.729995728,31.1365281,118.1817881
174.729995728,31.1365263,118.1817883
174.729995728,31.1365237,118.1817886
174.720001221,31.1365219,118.1817888
174.720001221,31.1365192,118.1817891
174.720001221,31.1365174,118.1817893
174.710006714,31.1365147,118.1817895
174.699996948,31.136513,118.1817897
174.679992676,31.1365104,118.18179
174.669998169,31.1365086,118.1817902
174.660003662,31.136506,118.1817904
174.669998169,31.1365042,118.1817906
174.669998169,31.1365016,118.1817909
174.649993896,31.1364998,118.1817911
174.630004883,31.1364972,118.1817914
174.619995117,31.1364954,118.1817916
174.580001831,31.1364928,118.1817919
174.550003052,31.136491,118.1817921
174.509994507,31.1364884,118.1817924
174.479995728,31.1364867,118.1817925
174.460006714,31.1364841,118.1817928
174.460006714,31.1364824,118.181793
174.440002441,31.1364798,118.1817933
174.429992676,31.1364781,118.1817935
174.429992676,31.1364754,118.1817938
174.429992676,31.1364737,118.181794
174.429992676,31.136471,118.1817943
174.429992676,31.1364693,118.1817945
174.449996948,31.1364667,118.1817949
174.470001221,31.1364649,118.1817951
174.490005493,31.1364623,118.1817954
174.509994507,31.1364606,118.1817956
174.539993286,31.136458,118.181796
174.559997559,31.1364563,118.1817962
174.589996338,31.1364537,118.1817965
174.61000061,31.136452,118.1817966
174.63999939,31.1364494,118.1817969
174.649993896,31.1364477,118.1817971
174.649993896,31.136445,118.1817974
174.649993896,31.1364433,118.1817976
174.63999939,31.1364407,118.181798
174.63999939,31.136439,118.1817982
174.630004883,31.1364365,118.1817985
174.619995117,31.1364348,118.1817987
174.619995117,31.1364323,118.1817989
174.630004883,31.1364306,118.1817991
174.630004883,31.136428,118.1817993
174.630004883,31.1364263,118.1817995
174.649993896,31.1364238,118.1817998
174.669998169,31.136422,118.1818
174.720001221,31.1364195,118.1818003
174.75,31.1364178,118.1818005
174.820007324,31.1364153,118.1818008
174.880004883,31.1364136,118.181801
174.970001221,31.1364115,118.1818013
175.089996338,31.136409,118.1818015
175.179992676,31.1364073,118.1818017
175.339996338,31.1364049,118.1818019
175.440002441,31.1364032,118.1818021
175.589996338,31.1364007,118.1818024
175.690002441,31.136399,118.1818026
175.839996338,31.1363965,118.1818028
175.940002441,31.1363948,118.181803
176.089996338,31.1363923,118.1818033
176.190002441,31.1363906,118.1818035
176.339996338,31.1363881,118.1818037
176.449996948,31.1363864,118.1818039
176.600006104,31.1363839,118.181804
176.710006714,31.1363823,118.1818041
176.86000061,31.1363798,118.1818043
176.970001221,31.1363774,118.1818045
177.119995117,31.1363757,118.1818046
177.210006714,31.1363733,118.1818048
177.36000061,31.1363716,118.1818049
177.460006714,31.1363691,118.181805
177.630004883,31.1363675,118.1818051
177.75,31.136365,118.1818052
177.949996948,31.1363633,118.1818053
178.080001831,31.1363609,118.1818055
178.300003052,31.1363592,118.1818055
178.449996948,31.1363568,118.1818056
178.720001221,31.1363552,118.1818057
178.899993896,31.1363529,118.1818058
179.199996948,31.1363513,118.1818058
179.419998169,31.1363489,118.1818059
179.770004272,31.1363472,118.1818059
180.020004272,31.1363448,118.1818059
180.449996948,31.1363432,118.181806
180.740005493,31.1363408,118.1818059
181.199996948,31.1363392,118.1818059
181.520004272,31.1363368,118.1818059
182.009994507,31.1363352,118.1818059
182.330001831,31.1363328,118.1818059
182.830001831,31.1363312,118.1818058
183.160003662,31.1363288,118.1818057
183.630004883,31.1363272,118.1818057
183.940002441,31.1363248,118.1818055
184.399993896,31.1363233,118.1818054
184.699996948,31.1363209,118.1818052
185.13999939,31.1363193,118.181805
185.429992676,31.136317,118.1818048
185.839996338,31.1363154,118.1818046
186.130004883,31.1363131,118.1818043
186.539993286,31.1363115,118.1818042
186.800003052,31.1363091,118.1818039
187.210006714,31.1363076,118.1818037
187.490005493,31.1363052,118.1818034
187.899993896,31.1363037,118.1818032
188.160003662,31.1363013,118.1818028
